KepRef,AIF,CNR,TemporalRes,TrueRelKt,TrueRelVe,TrueKep,errKt,errVe,errKep,stdErrKt,stdErrVe,stdErrKep, meanResid, stdResid
1.300000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,-4.648577,-0.414722,24.479522,2.095849,0.687580,2.890537,0.059626,0.010448
1.400000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,-6.796187,-0.575301,31.247104,2.129720,0.683317,3.154382,0.065724,0.011326
1.500000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,-8.861158,-0.711980,37.695603,2.158829,0.679831,3.418320,0.072215,0.012094
0.500000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,21.348577,4.039734,-41.672148,2.396429,1.198987,1.407159,0.044431,0.009554
0.600000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,18.627483,3.012071,-30.894915,2.538201,1.130390,1.722035,0.038827,0.009091
0.700000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,15.996125,2.297705,-20.616249,2.672515,1.087060,2.063694,0.035051,0.008529
0.800000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,13.452543,1.774296,-10.809535,2.798089,1.057785,2.428296,0.033310,0.008153
0.850000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,12.212973,1.562280,-6.075153,2.857394,1.046559,2.618042,0.033198,0.008138
0.900000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,10.994487,1.375732,-1.449299,2.914332,1.036996,2.812166,0.033555,0.008261
0.925000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,10.393052,1.290665,0.823870,2.941910,1.032736,2.910739,0.033896,0.008372
0.950000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,9.796771,1.210469,3.071025,2.968895,1.028778,3.010253,0.034336,0.008512
0.975000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,9.205602,1.134754,5.292528,2.995289,1.025095,3.110658,0.034869,0.008677
1.000000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,8.619506,1.063171,7.488739,3.021095,1.021660,3.211908,0.035488,0.008862
1.025000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,8.038440,0.995404,9.660009,3.046315,1.018453,3.313956,0.036187,0.009063
1.050000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,7.462364,0.931170,11.806689,3.070954,1.015452,3.416757,0.036958,0.009276
1.075000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,6.891236,0.870212,13.929120,3.095017,1.012641,3.520268,0.037796,0.009496
1.100000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,6.325013,0.812298,16.027643,3.118509,1.010003,3.624446,0.038693,0.009721
1.150000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,5.207118,0.704773,20.154295,3.163802,1.005193,3.834642,0.040641,0.010174
1.200000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,4.108339,0.607122,24.189263,3.206883,1.000926,4.047031,0.042760,0.010620
1.300000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,1.966773,0.436700,31.994258,3.286626,0.993719,4.477226,0.047363,0.011455
1.400000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,-0.102404,0.293294,39.462125,3.358211,0.987903,4.912886,0.052265,0.012198
1.500000,Default,50.000000,60.000000,2.500000,4.000000,0.625000,-2.101889,0.171277,46.611238,3.422134,0.983144,5.352129,0.057309,0.012852
